plot,mothID,mothID_format,count,total_basal_all,planttype,num_hostplants,category
11,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,3,3.010948807,wood,12,generalist
11,Nematocampa resistaria,Nematocampa resistaria,1,2.563993846,wood,21,generalist
11,"Nerice bidentata Walker, 1855",Nerice bidentata,1,5.13E-05,wood,1,specialist
11,"Oligocentria semirufescens (Walker, 1865) ",Oligocentria semirufescens,1,2.881507323,wood,11,generalist
11,Palthis asopialis,Palthis asopialis,3,1.559728161,wood,2,generalist
11,Paralobesia liriodendrana,Paralobesia liriodendrana,1,1.069005679,wood,2,generalist
11,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,1,1.069005679,wood,2,generalist
11,Pero ancetaria,Pero ancetaria,1,0.874310799,wood,5,generalist
11,Phaecasiophora confixana,Phaecasiophora confixana,1,0.011718401,wood,1,specialist
11,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,2,0.011718401,wood,1,specialist
11,"Platynota idaeusalis (Walker, 1859) ",Platynota idaeusalis,1,0.105054888,wood,10,generalist
11,"Pococera asperatella (Clemens, 1860)",Pococera asperatella,1,2.906368816,wood,8,generalist
11,"Pococera asperatella (Clemens, 1860)",Pococera asperatella,2,2.906368816,wood,8,generalist
11,Prochoerodes lineola,Prochoerodes lineola,1,2.434462517,wood,18,generalist
11,"Proteoteras aesculana Riley, 1881",Proteoteras aesculana,3,0.769628128,wood,4,generalist
11,"Proteoteras crescentana Kearfott, 1907",Proteoteras crescentana,1,0.769628128,wood,1,specialist
11,Psilocorsis reflexella,Psilocorsis reflexella,2,2.906368816,wood,8,generalist
11,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,10,2.906368816,wood,8,generalist
11,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,1,0.874734356,wood,8,generalist
11,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,2,0,wood,2,generalist
11,"Rheumaptera prunivorata (Ferguson, 1955)",Rheumaptera prunivorata,1,0.104579991,wood,3,generalist
11,"Schizura badia (Packard, 1864)",Schizura badia,1,0.000423557,wood,1,specialist
11,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,0.410618933,wood,1,specialist
11,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,4,0.410618933,wood,1,specialist
11,Spilosoma virginica,Spilosoma virginica,1,1.004843262,wood,18,generalist
11,"Spilosoma virginica (Fabricius, 1798)",Spilosoma virginica,1,1.004843262,wood,18,generalist
11,Spodoptera frugiperda,Spodoptera frugiperda,1,0.234303846,wood,7,generalist
11,Tetanolita floridana,Tetanolita floridana,2,1.559728161,wood,2,generalist
11,"Tetanolita floridana Smith, 1895",Tetanolita floridana,1,1.559728161,wood,2,generalist
11,Xestia c-nigrum,Xestia c-nigrum,1,0.770051685,wood,6,generalist
11,"Xestia dolosa Franclemont, 1980",Xestia dolosa,3,0.770051685,wood,8,generalist
11,"Yponomeuta multipunctella (Clemens, 1860)",Yponomeuta multipunctella,1,0,wood,1,specialist
11,"Yponomeuta multipunctella (Clemens, 1860)",Yponomeuta multipunctella,3,0,wood,1,specialist
11,Zanclognatha cruralis,Zanclognatha cruralis,2,2.006965493,wood,5,generalist
11,"Palthis asopialis (Guenée, 1854) ",Palthis asopialis,1,1.559728161,wood,1,specialist
11,"Nematocampa resistaria (Herrich-Schäffer, [1856])",Nematocampa resistaria,2,2.563993846,wood,21,generalist
11,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,3.556605306,wood,26,generalist
11,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,6,3.556605306,wood,26,generalist
11,"Polygrammate hebraeicum Hübner, 1818",Polygrammate hebraeicum,1,0.134562669,wood,2,generalist
12,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,3.705970378,wood,26,generalist
12,"Zale horrida Hübner, 1819",Zale horrida,1,0.017536273,wood,1,specialist
12,"Orthotaenia undulana ([Denis & Schiffermüller], 1775)",Orthotaenia undulana,1,1.59438639,wood,17,generalist
12,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,1,0,wood,2,generalist
12,"Pseudeustrotia carneola (Guenée, 1852)",Pseudeustrotia carneola,1,0.988850789,wood,1,specialist
12,"Isa textula (Herrich-Schäffer, 1854)",Isa textula,1,1.729638558,wood,11,generalist
12,"Iridopsis defectaria (Guenée, [1858])",Iridopsis defectaria,1,3.363954791,wood,12,generalist
12,"Lomographa vestaliata (Guenée, [1858])",Lomographa vestaliata,1,1.605758246,wood,10,generalist
12,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,1,1.131371188,wood,5,generalist
12,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,2,1.131371188,wood,5,generalist
12,"Macaria pustularia (Guenée, [1858])",Macaria pustularia,1,1.572499036,wood,4,generalist
12,"Pseudeustrotia carneola (Guenée, 1852).",Pseudeustrotia carneola,1,0.988850789,wood,1,specialist
12,"Cabera erythemaria Guenée, [1858]",Cabera erythemaria,1,0.003144587,wood,3,generalist
12,"Phosphila turbulenta Hübner, 1818",Phosphila turbulenta,1,0.000154021,wood,1,specialist
12,"Ectropis crepuscularia ([Denis & Schiffermüller], 1775)",Ectropis crepuscularia,2,1.59146924,wood,20,generalist
12,"Hypoprepia fucosa Hübner, [1831]",Hypoprepia fucosa,1,0.988850789,wood,5,generalist
12,"Abagrotis alternata (Grote, 1864) ",Abagrotis alternata,1,1.026560167,wood,9,generalist
12,Abagrotis anchocelioides,Abagrotis anchocelioides,1,0.003144587,wood,2,generalist
12,Abagrotis anchocelioides ,Abagrotis anchocelioides,2,0.003144587,wood,2,generalist
12,"Acleris curvalana (Kearfott, 1907)",Acleris curvalana,1,0.003144587,wood,1,specialist
12,"Campaea perlata (Guenée, [1858]) ",Campaea perlata,1,1.589428467,wood,13,generalist
12,Acleris schalleriana,Acleris schalleriana,2,0.02068086,wood,3,generalist
12,"Acleris semipurpurana (Kearfott, 1905)",Acleris semipurpurana,3,0.988902129,wood,2,generalist
12,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,1,0.021986441,wood,4,generalist
12,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,3,0.988850789,wood,2,generalist
12,"Apatelodes torrefacta (Smith, 1797)",Apatelodes torrefacta,1,1.612432472,wood,17,generalist
12,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,1,1.593231236,wood,18,generalist
12,Blastobasis glandulella,Blastobasis glandulella,2,1.004573726,wood,3,generalist
12,"Blastobasis glandulella (Riley, 1871)",Blastobasis glandulella,4,1.004573726,wood,3,generalist
12,"Calledapteryx dryopterata Grote, 1868",Calledapteryx dryopterata,1,0.017536273,wood,1,specialist
12,"Carposina fernaldana Busck, 1907",Carposina fernaldana,1,0,wood,2,generalist
12,"Chionodes fuscomaculella (Chambers, 1872)",Chionodes fuscomaculella,1,1.145990311,wood,3,generalist
12,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,0.564806393,wood,1,specialist
12,"Chionodes obscurusella (Chambers, 1872) ",Chionodes obscurusella,1,0.564806393,wood,1,specialist
12,Chionodes thoraceochrella,Chionodes thoraceochrella,3,2.784756712,wood,4,generalist
12,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,2,2.784756712,wood,4,generalist
12,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,10,2.784756712,wood,4,generalist
12,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,3,1.75230885,wood,29,generalist
12,Chytolita morbidalis,Chytolita morbidalis,1,0.989954603,wood,3,generalist
12,"Clemensia albata Packard, 1864",Clemensia albata,3,0,wood,2,generalist
12,"Crambidia pallida Packard, 1864 ",Crambidia pallida,1,0,wood,2,generalist
12,Datana ministra,Datana ministra,1,1.734772577,wood,23,generalist
12,"Decantha boreasella (Chambers, 1873)",Decantha boreasella,1,0,wood,1,specialist
12,Dichomeris inversella,Dichomeris inversella,1,0.015722937,wood,1,specialist
12,"Dichomeris inversella (Zeller, 1873)",Dichomeris inversella,2,0.015722937,wood,1,specialist
12,Elaphria grata,Elaphria grata,1,0.991995376,wood,3,generalist
12,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,1,0,wood,1,specialist
12,"Elophila obliteralis (Walker, 1859) ",Elophila obliteralis,1,0,wood,1,specialist
12,"Endothenia hebesana (Walker, 1863)",Endothenia hebesana,1,0,wood,2,generalist
12,"Epicallima argenticinctella (Clemens, 1860) ",Epicallima argenticinctella,1,1.004573726,wood,4,generalist
12,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,1,1.004573726,wood,9,generalist
12,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,2,0.00510835,wood,9,generalist
12,"Euplexia benesimilis McDunnough, 1922",Euplexia benesimilis,1,0.017536273,wood,6,generalist
12,"Eutrapela clemataria (Smith, 1797)",Eutrapela clemataria,2,3.383027676,wood,24,generalist
12,"Euzophera semifuneralis (Walker, 1863)",Euzophera semifuneralis,2,2.797335062,wood,13,generalist
12,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,1,3.525394054,wood,29,generalist
12,"Halysidota tessellaris (Smith, 1797) ",Halysidota tessellaris,1,3.525394054,wood,29,generalist
12,"Haploa clymene (Brown, 1776)",Haploa clymene,2,1.007692643,wood,3,generalist
12,"Heterocampa biundata Walker, 1855",Heterocampa biundata,2,1.729689898,wood,14,generalist
12,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,1,1.932050896,wood,27,generalist
12,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,2,1.932050896,wood,27,generalist
12,Heterocampa obliqua,Heterocampa obliqua,1,0.988850789,wood,1,specialist
12,"Heterocampa obliqua Packard, 1864",Heterocampa obliqua,1,0.988850789,wood,1,specialist
12,"Holcocera chalcofrontella Clemens, 1863",Holcocera chalcofrontella,1,0,wood,2,generalist
12,"Homorthodes lindseyi (Benjamin, 1922) ",Homorthodes lindseyi,1,1.007692643,wood,2,generalist
12,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,2,3.507909121,wood,23,generalist
12,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,4,3.507909121,wood,23,generalist
12,Hypena madefactalis,Hypena madefactalis,1,0.015722937,wood,2,generalist
12,"Hypena scabra (Fabricius, 1798)",Hypena scabra,1,0.60123586,wood,10,generalist
12,"Hyperstrotia secta (Grote, 1879)",Hyperstrotia secta,1,0.988850789,wood,1,specialist
12,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,3,3.707176873,wood,48,generalist
12,Hypsopygia olinalis,Hypsopygia olinalis,1,0.988850789,wood,3,generalist
12,Lacinipolia renigera,Lacinipolia renigera,1,0,wood,4,generalist
12,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
12,Lambdina pellucidaria,Lambdina pellucidaria,5,1.569380119,wood,4,generalist
12,"Ledaea perditalis (Walker, 1859)",Ledaea perditalis,1,0,wood,1,specialist
12,Macaria aemulataria,Macaria aemulataria,1,0.583648247,wood,5,generalist
12,Machimia tentoriferella,Machimia tentoriferella,1,1.751423232,wood,19,generalist
12,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,1,3.689897301,wood,24,generalist
12,Melanolophia canadaria,Melanolophia canadaria,1,3.705970378,wood,26,generalist
12,"Misogada unicolor (Packard, 1864)",Misogada unicolor,1,0.564806393,wood,2,generalist
12,"Mythimna unipuncta (Haworth, 1809)",Mythimna unipuncta,1,0.003144587,wood,2,generalist
12,Nadata gibbosa,Nadata gibbosa,2,1.730845052,wood,12,generalist
12,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,1,1.730845052,wood,12,generalist
12,Nola ovilla,Nola ovilla,8,0.988850789,wood,1,specialist
12,"Nola ovilla Grote, 1875",Nola ovilla,1,0.988850789,wood,1,specialist
12,"Nola ovilla Grote, 1875",Nola ovilla,3,0.988850789,wood,1,specialist
12,"Oreana unicolorella (Hulst, 1887)",Oreana unicolorella,2,1.553657182,wood,8,generalist
12,"Orthonama obstipata (Fabricius, 1794)",Orthonama obstipata,2,0,wood,1,specialist
12,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,1,0,wood,1,specialist
12,Paralobesia liriodendrana,Paralobesia liriodendrana,4,0.000320876,wood,2,generalist
12,"Parornix melanotella (Dietz, 1907)",Parornix melanotella,1,0,wood,1,specialist
12,Prochoerodes lineola,Prochoerodes lineola,1,1.640801142,wood,18,generalist
12,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,1,1.640801142,wood,18,generalist
12,Psilocorsis reflexella,Psilocorsis reflexella,2,1.711900518,wood,8,generalist
12,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,1,1.711900518,wood,8,generalist
12,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,4,1.711900518,wood,8,generalist
12,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,1,0.648805766,wood,8,generalist
12,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,1,0,wood,2,generalist
12,Sciota uvinella,Sciota uvinella,2,1.773919482,wood,1,specialist
12,Sciota uvinella,Sciota uvinella,3,1.773919482,wood,1,specialist
12,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,1.773919482,wood,1,specialist
12,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,1.773919482,wood,1,specialist
12,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,5,1.773919482,wood,1,specialist
12,"Scolecocampa liburna (Geyer, 1837)",Scolecocampa liburna,1,1.02341558,wood,7,generalist
12,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,1,1.02341558,wood,7,generalist
12,Scopula limboundata,Scopula limboundata,1,0.071802481,wood,9,generalist
12,"Scopula limboundata (Haworth, 1809)",Scopula limboundata,1,0.071802481,wood,9,generalist
12,Speranza pustularia,Speranza pustularia,1,1.572499036,wood,4,generalist
12,"Spoladea recurvalis (Fabricius, 1775)",Spoladea recurvalis,1,0.03325921,wood,2,generalist
12,Tetanolita floridana,Tetanolita floridana,2,0.988850789,wood,2,generalist
12,"Tetanolita floridana Smith, 1895",Tetanolita floridana,2,0.988850789,wood,2,generalist
12,"Xestia dolosa Franclemont, 1980",Xestia dolosa,2,0.586899109,wood,8,generalist
12,"Yponomeuta multipunctella (Clemens, 1860)",Yponomeuta multipunctella,1,5.13E-05,wood,1,specialist
12,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,0.988850789,wood,2,generalist
12,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,0.988850789,wood,2,generalist
12,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,3,5.13E-05,wood,1,specialist
12,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,3.705970378,wood,26,generalist
12,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,3,3.705970378,wood,26,generalist
12,"Allotria elonympha (Hübner, 1818)",Allotria elonympha,1,0.196299261,wood,3,generalist
13,"Malacosoma disstria Hübner, 1820",Malacosoma disstria,1,6.3943066,wood,25,generalist
13,Acleris schalleriana,Acleris schalleriana,1,0.075893653,wood,3,generalist
13,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,1,0.182758283,wood,4,generalist
13,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,1,2.74078383,wood,18,generalist
13,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,1,0.483945576,wood,5,generalist
13,"Parallelia bistriaris Hübner, 1818",Parallelia bistriaris,1,2.483415399,wood,4,generalist
13,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,2,0.483945576,wood,5,generalist
13,"Hypena madefactalis Guenée, 1854",Hypena madefactalis,2,0,wood,2,generalist
13,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,2,0.481365731,wood,3,generalist
13,"Euchlaena amoenaria (Guenée, [1858])",Euchlaena amoenaria,1,0.181474778,wood,2,generalist
13,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,1,0,wood,1,specialist
13,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,2,6.432182834,wood,26,generalist
13,"Bucculatrix coronatella Clemens, 1860",Bucculatrix coronatella,1,0,wood,1,specialist
13,"Carposina fernaldana Busck, 1907",Carposina fernaldana,1,0.000462062,wood,2,generalist
13,"Catocala ilia (Cramer, 1775)",Catocala ilia,1,0.481365731,wood,1,specialist
13,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,6,2.002049668,wood,1,specialist
13,"Chionodes obscurusella (Chambers, 1872) ",Chionodes obscurusella,1,2.002049668,wood,1,specialist
13,Chionodes thoraceochrella,Chionodes thoraceochrella,2,4.30015261,wood,4,generalist
13,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,2,4.30015261,wood,4,generalist
13,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,8,4.30015261,wood,4,generalist
13,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,16,4.30015261,wood,4,generalist
13,"Chionodes thoraceochrella (Chambers, 1872) ",Chionodes thoraceochrella,1,4.30015261,wood,4,generalist
13,Chytolita morbidalis,Chytolita morbidalis,1,0.483740215,wood,3,generalist
13,Datana perspicua,Datana perspicua,1,0.481365731,wood,2,generalist
13,"Epicallima argenticinctella (Clemens, 1860) ",Epicallima argenticinctella,1,0.481365731,wood,4,generalist
13,Eumarozia malachitana,Eumarozia malachitana,1,0.033897368,wood,3,generalist
13,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,1,2.74078383,wood,22,generalist
13,"Heterocampa subrotata Harvey, 1874",Heterocampa subrotata,1,2.002049668,wood,6,generalist
13,"Holcocera immaculella McDunnough, 1930 ",Holcocera immaculella,1,0,wood,2,generalist
13,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,3,6.339141553,wood,23,generalist
13,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,12,6.339141553,wood,23,generalist
13,Hypena palparia,Hypena palparia,1,0.517637583,wood,4,generalist
13,"Hypena scabra (Fabricius, 1798) ",Hypena scabra,1,2.258134594,wood,10,generalist
13,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
13,"Lochmaeus manteo Doubleday, 1841",Lochmaeus manteo,1,0.515930522,wood,12,generalist
13,"Macalla zelleri (Grote, 1876)",Macalla zelleri,1,0.000462062,wood,1,specialist
13,Macaria aemulataria,Macaria aemulataria,1,2.183524446,wood,5,generalist
13,"Macaria aemulataria Walker, 1861",Macaria aemulataria,1,2.183524446,wood,5,generalist
13,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,3,6.3943066,wood,24,generalist
13,Melanolophia canadaria,Melanolophia canadaria,3,6.432182834,wood,26,generalist
13,"Nadata gibbosa (Smith, 1797) ",Nadata gibbosa,1,2.667470022,wood,12,generalist
13,"Olethreutes nigranum (Heinrich, 1923)",Olethreutes nigranum,1,2.002049668,wood,3,generalist
13,"Orgyia definita Packard, 1864 ",Orgyia definita,1,2.484698904,wood,11,generalist
13,Palthis asopialis,Palthis asopialis,3,0.481365731,wood,2,generalist
13,"Patalene olyzonaria (Walker, 1860)",Patalene olyzonaria,1,0,wood,2,generalist
13,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,1,0.01392603,wood,1,specialist
13,"Phaecasiophora confixana (Walker, 1863) ",Phaecasiophora confixana,1,0.01392603,wood,1,specialist
13,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.257368431,wood,10,generalist
13,"Pococera asperatella (Clemens, 1860)",Pococera asperatella,1,2.517518128,wood,8,generalist
13,Sciota uvinella,Sciota uvinella,2,3.636028596,wood,1,specialist
13,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,4,3.636028596,wood,1,specialist
13,"Sciota uvinella (Ragonot, 1887) ",Sciota uvinella,2,3.636028596,wood,1,specialist
13,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,1,0.662840509,wood,7,generalist
13,"Symmerista albifrons (Smith, 1797)",Symmerista albifrons,1,2.48362076,wood,10,generalist
13,Tetanolita floridana,Tetanolita floridana,1,0.481365731,wood,2,generalist
13,"Tetanolita floridana Smith, 1895",Tetanolita floridana,2,0.481365731,wood,2,generalist
13,"Tetanolita floridana Smith, 1895 ",Tetanolita floridana,1,0.481365731,wood,2,generalist
13,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,0,wood,8,generalist
13,"Xestia dolosa Franclemont, 1980",Xestia dolosa,3,2.077943321,wood,8,generalist
13,Zanclognatha cruralis,Zanclognatha cruralis,1,0.483945576,wood,5,generalist
13,"Orthotaenia undulana ([Denis & Schiffermüller], 1775)",Orthotaenia undulana,4,2.743158314,wood,17,generalist
13,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,3,0,wood,1,specialist
13,"Anania tertialis (Guenée, 1854)",Anania tertialis,2,0.075893653,wood,5,generalist
13,"Bleptina caradrinalis Guenée, 1854",Bleptina caradrinalis,2,0.662840509,wood,4,generalist
13,"Clostera inclusa (Hübner, [1831])",Clostera inclusa,1,2.485789883,wood,7,generalist
13,"Desmia funeralis (Hübner, 1796) ",Desmia funeralis,1,0,wood,2,generalist
14,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,1,0.20234457,wood,1,specialist
14,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,4.358077192,wood,26,generalist
14,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,4.358077192,wood,26,generalist
14,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,2,0.00513402,wood,3,generalist
14,"Pero ancetaria (Hübner, 1806)",Pero ancetaria,2,1.169273092,wood,5,generalist
14,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,4.358077192,wood,26,generalist
14,"Parallelia bistriaris Hübner, 1818",Parallelia bistriaris,3,1.150136032,wood,4,generalist
14,"Iridopsis humaria (Guenée, [1858])",Iridopsis humaria,1,1.174407112,wood,11,generalist
14,"Hypsopygia olinalis (Guenée, 1854) ",Hypsopygia olinalis,1,0.00513402,wood,3,generalist
14,"Zanclognatha cruralis (Guenée, 1854) ",Zanclognatha cruralis,1,0.00513402,wood,5,generalist
14,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,6,4.358077192,wood,26,generalist
14,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,3,0.00513402,wood,5,generalist
14,"Acleris schalleriana (Linnaeus, 1761)",Acleris schalleriana,1,0.033781853,wood,3,generalist
14,"Actrix nyssaecolella (Dyar, 1904)",Actrix nyssaecolella,1,0.010370721,wood,1,specialist
14,"Adoxophyes negundana (McDunnough, 1923)",Adoxophyes negundana,3,1.145002012,wood,1,specialist
14,"Anacampsis rhoifructella (Clemens, 1860) ",Anacampsis rhoifructella,2,0.033781853,wood,1,specialist
14,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,1,0.00513402,wood,2,generalist
14,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,2,0.20234457,wood,1,specialist
14,"Abagrotis anchocelioides (Guenée, 1852)",Abagrotis anchocelioides,1,0,wood,2,generalist
14,"Lomographa vestaliata (Guenée, [1858])",Lomographa vestaliata,1,1.223321489,wood,10,generalist
14,"Arogalea cristifasciella (Chambers, 1878)",Arogalea cristifasciella,1,0.00513402,wood,1,specialist
14,"Blastobasis glandulella (Riley, 1871)",Blastobasis glandulella,1,0.00513402,wood,3,generalist
14,"Bucculatrix coronatella Clemens, 1860",Bucculatrix coronatella,1,0,wood,1,specialist
14,"Bucculatrix coronatella Clemens, 1860",Bucculatrix coronatella,2,0,wood,1,specialist
14,"Chionodes fuscomaculella (Chambers, 1872)",Chionodes fuscomaculella,1,0.00513402,wood,3,generalist
14,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,1.145002012,wood,1,specialist
14,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,13,1.145002012,wood,1,specialist
14,"Chionodes obscurusella (Chambers, 1872) ",Chionodes obscurusella,1,1.145002012,wood,1,specialist
14,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,4,3.153790082,wood,4,generalist
14,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,49,3.153790082,wood,4,generalist
14,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,1,1.425666059,wood,29,generalist
14,Chytolita morbidalis,Chytolita morbidalis,1,0.00513402,wood,3,generalist
14,"Datana ministra (Drury, 1773)",Datana ministra,3,1.391884206,wood,23,generalist
14,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,1,0,wood,1,specialist
14,"Emmelina monodactyla (Linnaeus, 1758)",Emmelina monodactyla,1,0.006995102,wood,2,generalist
14,"Epicallima argenticinctella (Clemens, 1860) ",Epicallima argenticinctella,1,0.00513402,wood,4,generalist
14,Epimecis hortaria,Epimecis hortaria,1,0.90641126,wood,5,generalist
14,"Euchlaena muzaria (Walker, 1860)",Euchlaena muzaria,1,0.02427108,wood,1,specialist
14,"Eulogia ochrifrontella (Zeller, 1876) ",Eulogia ochrifrontella,1,0.020266544,wood,3,generalist
14,"Euzophera semifuneralis (Walker, 1863)",Euzophera semifuneralis,1,3.176071729,wood,13,generalist
14,"Grapholita packardi (Zeller, 1875)",Grapholita packardi,2,0.241748174,wood,5,generalist
14,"Gretchena bolliana (Slingerland, 1896",Gretchena bolliana,1,0,wood,2,generalist
14,Haploa clymene,Haploa clymene,1,0.0294051,wood,3,generalist
14,"Heterocampa biundata Walker, 1855",Heterocampa biundata,1,1.174407112,wood,14,generalist
14,Hypagyrtis unipunctata,Hypagyrtis unipunctata,2,4.501136664,wood,23,generalist
14,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,1,4.501136664,wood,23,generalist
14,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,23,4.501136664,wood,23,generalist
14,Hypsopygia olinalis,Hypsopygia olinalis,1,0.00513402,wood,3,generalist
14,Macaria aemulataria,Macaria aemulataria,1,1.169273092,wood,5,generalist
14,"Machimia tentoriferella Clemens, 1860 ",Machimia tentoriferella,1,1.223321489,wood,19,generalist
14,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,1,4.526639909,wood,24,generalist
14,Meganola phylla,Meganola phylla,2,0.00513402,wood,2,generalist
14,Melanolophia canadaria,Melanolophia canadaria,1,4.358077192,wood,26,generalist
14,"Ochropleura implecta Lafontaine, 1998",Ochropleura implecta,1,0,wood,2,generalist
14,"Orgyia leucostigma (Smith, 1797) ",Orgyia leucostigma,1,5.469053486,wood,50,generalist
14,"Packardia elegans (Packard, 1864)",Packardia elegans,1,1.174407112,wood,6,generalist
14,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,1,0,wood,1,specialist
14,Parallelia bistriaris,Parallelia bistriaris,1,1.150136032,wood,4,generalist
14,"Parornix conspicuella (Dietz, 1907)",Parornix conspicuella,1,0,wood,1,specialist
14,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,1,0.006995102,wood,1,specialist
14,"Phyprosopus callitrichoides Grote, 1872",Phyprosopus callitrichoides,1,0,wood,1,specialist
14,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.073185457,wood,10,generalist
14,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,2,1.223321489,wood,18,generalist
